"pitcher1","pitcher2","similarity"
"Chase Anderson","Ricky Nolasco",1.37739645989172
"Brad Peacock","Ricky Nolasco",1.16991925039483
"Wily Peralta","Ricky Nolasco",1.53988778379255
"Yu Darvish","Ricky Nolasco",1.36337993295725
"Danny Salazar","Ricky Nolasco",1.68707660346174
"Matt Harvey","Ricky Nolasco",1.40345516235847
"Jimmy Nelson","Ricky Nolasco",1.23247903237729
"Rick Porcello","Ricky Nolasco",0.867230180519116
"Jordan Zimmermann","Ricky Nolasco",1.18112191013841
"Julio Teheran","Ricky Nolasco",0.990632888982296
"Matt Shoemaker","Ricky Nolasco",1.4091082085621
"Tim Adleman","Ricky Nolasco",1.47468688798813
"Erasmo Ramirez","Ricky Nolasco",1.29726294728457
"Tyler Chatwood","Ricky Nolasco",1.47319615112737
"Gerrit Cole","Ricky Nolasco",1.46262726905604
"Sonny Gray","Ricky Nolasco",1.06405653381405
"Kyle Hendricks","Ricky Nolasco",1.67130367130577
"Tom Koehler","Ricky Nolasco",1.23719441874012
"Alex Meyer","Ricky Nolasco",1.32788078040252
"Jake Odorizzi","Ricky Nolasco",1.51242811931854
"Tanner Roark","Ricky Nolasco",1.09683582132605
"Stephen Strasburg","Ricky Nolasco",1.43821401764006
"Trevor Bauer","Ricky Nolasco",1.23289901971181
"Michael Lorenzen","Ricky Nolasco",1.68076238085473
"Masahiro Tanaka","Ricky Nolasco",0.869221201088479
"Zach Wheeler","Ricky Nolasco",1.37891219489543
"Jose Urena","Ricky Nolasco",1.659828162011
"Mike Fiers","Ricky Nolasco",1.15251084875333
"Mychal Givens","Ricky Nolasco",1.69063098445276
"Ryan Tepera","Ricky Nolasco",1.66099562261544
"Dan Straily","Ricky Nolasco",1.3917410308407
"Marcus Stroman","Ricky Nolasco",1.34377439429571
"Parker Bridwell","Ricky Nolasco",1.09959313051262
"Mike Foltynewicz","Ricky Nolasco",1.37300660250814
"Kevin Gausman","Ricky Nolasco",1.78569293941053
"Jon Gray","Ricky Nolasco",1.62403939768153
"Jameson Taillon","Ricky Nolasco",1.32874443714336
"Vince Velasquez","Ricky Nolasco",1.62573883841497
"Taijuan Walker","Ricky Nolasco",1.32441512587222
"Trevor Williams","Ricky Nolasco",1.40235406833856
"Carlos Martinez","Ricky Nolasco",1.42489130273357
"Jacob deGrom","Ricky Nolasco",1.41064728169327
"Jerad Eickhoff","Ricky Nolasco",1.27187790020873
"Nick Pivetta","Ricky Nolasco",1.47692567888636
"Dylan Bundy","Ricky Nolasco",1.0880547460785
"Mike Clevinger","Ricky Nolasco",1.11370804501904
"Jharel Cotton","Ricky Nolasco",1.36659158378905
"Michael Fulmer","Ricky Nolasco",1.74785738001626
"Daniel Gossett","Ricky Nolasco",0.984297793603501
"Joe Musgrove","Ricky Nolasco",0.841295515841455
"Aaron Nola","Ricky Nolasco",0.889747298608106
"Luis Perdomo","Ricky Nolasco",1.2673462629632
"Rafael Montero","Ricky Nolasco",1.28009220971936
"Jacob Faria","Ricky Nolasco",1.49741451788253
"Robert Gsellman","Ricky Nolasco",1.35817342142352
"Nick Martinez","Ricky Nolasco",1.21899308023987
"Joe Biagini","Ricky Nolasco",1.2814465164928
"Seth Lugo","Ricky Nolasco",0.85966892555969
"Corey Knebel","Ricky Nolasco",1.93534705017062
"Michael Wacha","Ricky Nolasco",1.60022691206116
"German Marquez","Ricky Nolasco",1.39804768083332
"Lance McCullers","Ricky Nolasco",1.32886861405505
"Jose Berrios","Ricky Nolasco",1.14069330315001
"Luis Castillo","Ricky Nolasco",1.89055366864523
"Antonio Senzatela","Ricky Nolasco",1.68543652664707
"Luis Severino","Ricky Nolasco",1.58514506476496
"Kenta Maeda","Ricky Nolasco",1.20330831081011
"Chad Kuhl","Ricky Nolasco",1.62294570959457
"Zack Godley","Ricky Nolasco",0.939270901759131
"Austin Pruitt","Ricky Nolasco",1.22607732791318
"Jeff Hoffman","Ricky Nolasco",1.37114590453511
"Dinelson Lamet","Ricky Nolasco",1.33954328073882
"Jesse Hahn","Ricky Nolasco",1.15425918833117
"Zach Davies","Ricky Nolasco",1.06723629836208
"Scott Feldman","Ricky Nolasco",1.23271318709639
"Mike Leake","Ricky Nolasco",1.02208109674613
"Trevor Cahill","Ricky Nolasco",0.896480256561355
"Kendall Graveman","Ricky Nolasco",1.76122883682807
"Jake Arrieta","Ricky Nolasco",1.13916173616337
"Joe Ross","Ricky Nolasco",1.15704440519922
"Mike Pelfrey","Ricky Nolasco",1.23019959824665
"Bartolo Colon","Jesse Chavez",1.41939917564841
"Bronson Arroyo","Jesse Chavez",2.06090975833679
"R. A. Dickey","Jesse Chavez",2.18861979761124
"John Lackey","Jesse Chavez",0.940252654468405
"Adam Wainwright","Jesse Chavez",1.41198009387994
"Zack Greinke","Jesse Chavez",0.770427233415925
"Ervin Santana","Jesse Chavez",1.19707503920125
"Matt Cain","Jesse Chavez",0.940908881177238
"Felix Hernandez","Jesse Chavez",0.783065399631816
"Yusmeiro Petit","Jesse Chavez",1.04431629754253
"Justin Verlander","Jesse Chavez",1.21712934190469
"Ubaldo Jimenez","Jesse Chavez",0.890898887855265
"Jason Hammel","Jesse Chavez",0.993221338706682
"Anibal Sanchez","Jesse Chavez",0.848027002367925
"Brandon McCarthy","Jesse Chavez",0.900817063233709
"Ricky Nolasco","Jesse Chavez",0.874126732948259
"Jesse Chavez","Jesse Chavez",0
"Corey Kluber","Jesse Chavez",0.985267449302413
"James Shields","Jesse Chavez",1.01522703315577
"Carlos Torres","Jesse Chavez",1.19808287348159
"Edinson Volquez","Jesse Chavez",1.01004738208137
"Charlie Morton","Jesse Chavez",1.43827511693455
"Yovani Gallardo","Jesse Chavez",0.89053752536781
"Ian Kennedy","Jesse Chavez",0.813794797156559
"Max Scherzer","Jesse Chavez",0.852859985419131
"Miguel Gonzalez","Jesse Chavez",0.784969571426692
"Johnny Cueto","Jesse Chavez",0.871149670752361
"Lance Lynn","Jesse Chavez",0.899398466918403
"Josh Tomlin","Jesse Chavez",1.09487375254475
"Marco Estrada","Jesse Chavez",1.64281346569408
"Ivan Nova","Jesse Chavez",0.985807431608458
"Jhoulys Chacin","Jesse Chavez",1.2167963480106
"Carlos Carrasco","Jesse Chavez",0.895088476152522
"Jeremy Hellickson","Jesse Chavez",1.08809095133061
"Andrew Cashner","Jesse Chavez",0.841948629497721
"Craig Stammen","Jesse Chavez",0.969625019265296
"Matt Garza","Jesse Chavez",0.846766106581863
"J. C. Ramirez","Jesse Chavez",1.33027149613302
"Michael Pineda","Jesse Chavez",1.04438218858069
"Chris Tillman","Jesse Chavez",0.605025601889248
"Chris Archer","Jesse Chavez",1.38442394097353
"Kyle Gibson","Jesse Chavez",0.673184740662364
"Alex Cobb","Jesse Chavez",1.12846933671669
"Jeff Samardzija","Jesse Chavez",0.878532487432059
"Chase Anderson","Jesse Chavez",0.868293838939045
"Brad Peacock","Jesse Chavez",1.23882459045733
"Wily Peralta","Jesse Chavez",1.35670976823373
"Yu Darvish","Jesse Chavez",1.33058408979135
"Danny Salazar","Jesse Chavez",1.17651501261628
"Matt Harvey","Jesse Chavez",0.913475783745663
"Jimmy Nelson","Jesse Chavez",1.02028978006011
"Rick Porcello","Jesse Chavez",0.754810777720963
"Jordan Zimmermann","Jesse Chavez",0.886451601068288
"Julio Teheran","Jesse Chavez",0.698838889658992
"Matt Shoemaker","Jesse Chavez",1.00838127527625
"Tim Adleman","Jesse Chavez",0.923893888564825
"Erasmo Ramirez","Jesse Chavez",1.07302318583712
"Tyler Chatwood","Jesse Chavez",0.995413807297205
"Gerrit Cole","Jesse Chavez",1.05225630184693
"Sonny Gray","Jesse Chavez",0.783517106567125
"Kyle Hendricks","Jesse Chavez",1.51753384408065
"Tom Koehler","Jesse Chavez",1.06098603744125
"Alex Meyer","Jesse Chavez",1.42034750851028
"Jake Odorizzi","Jesse Chavez",0.98676091582749
"Tanner Roark","Jesse Chavez",0.784868503319132
"Stephen Strasburg","Jesse Chavez",0.965981737326535
"Trevor Bauer","Jesse Chavez",1.22635726377641
"Michael Lorenzen","Jesse Chavez",1.18806757617856
"Masahiro Tanaka","Jesse Chavez",0.94644976047609
"Zach Wheeler","Jesse Chavez",1.07401961549898
"Jose Urena","Jesse Chavez",1.20188772189054
"Mike Fiers","Jesse Chavez",0.879383397672494
"Mychal Givens","Jesse Chavez",1.18370084590024
"Ryan Tepera","Jesse Chavez",1.33324019408553
"Dan Straily","Jesse Chavez",0.964651255777768
"Marcus Stroman","Jesse Chavez",1.24691712043253
"Parker Bridwell","Jesse Chavez",0.731796655423173
"Mike Foltynewicz","Jesse Chavez",1.11571626628621
"Kevin Gausman","Jesse Chavez",1.20292355778153
"Jon Gray","Jesse Chavez",1.23175615489484
"Jameson Taillon","Jesse Chavez",0.99610080411194
"Vince Velasquez","Jesse Chavez",0.969263326165416
"Taijuan Walker","Jesse Chavez",0.77326364887254
"Trevor Williams","Jesse Chavez",0.863192669654164
"Carlos Martinez","Jesse Chavez",1.1451834107112
"Jacob deGrom","Jesse Chavez",0.954236747763898
"Jerad Eickhoff","Jesse Chavez",1.30503149974714
"Nick Pivetta","Jesse Chavez",1.07430497889395
"Dylan Bundy","Jesse Chavez",0.841359561167369
"Mike Clevinger","Jesse Chavez",0.814530175062724
"Jharel Cotton","Jesse Chavez",1.02604184695334
"Michael Fulmer","Jesse Chavez",1.18022515580504
"Daniel Gossett","Jesse Chavez",0.888846377103013
"Joe Musgrove","Jesse Chavez",0.94303961729433
"Aaron Nola","Jesse Chavez",1.01094791708695
"Luis Perdomo","Jesse Chavez",1.21585898194852
"Rafael Montero","Jesse Chavez",0.681995012903821
"Jacob Faria","Jesse Chavez",1.02467592080357
"Robert Gsellman","Jesse Chavez",0.961837581204737
"Nick Martinez","Jesse Chavez",0.767456735467151
"Joe Biagini","Jesse Chavez",0.872908906104589
"Seth Lugo","Jesse Chavez",0.765418497271969
"Corey Knebel","Jesse Chavez",1.6100045970879
"Michael Wacha","Jesse Chavez",1.00939889945169
"German Marquez","Jesse Chavez",0.967461485630187
"Lance McCullers","Jesse Chavez",1.51814594600713
"Jose Berrios","Jesse Chavez",0.973777845226979
"Luis Castillo","Jesse Chavez",1.36001060038899
"Antonio Senzatela","Jesse Chavez",1.07259545021138
"Luis Severino","Jesse Chavez",1.3777684073021
"Kenta Maeda","Jesse Chavez",0.981523545001034
"Chad Kuhl","Jesse Chavez",1.07876454511312
"Zack Godley","Jesse Chavez",1.14350976922429
"Austin Pruitt","Jesse Chavez",0.913531615362328
"Jeff Hoffman","Jesse Chavez",0.956318539475
"Dinelson Lamet","Jesse Chavez",1.17440647233942
"Jesse Hahn","Jesse Chavez",1.01778706214712
"Zach Davies","Jesse Chavez",1.05763834220283
"Scott Feldman","Jesse Chavez",1.0700774362751
"Mike Leake","Jesse Chavez",0.971223682065278
"Trevor Cahill","Jesse Chavez",1.12253993596749
"Kendall Graveman","Jesse Chavez",1.35020493379655
"Jake Arrieta","Jesse Chavez",0.825897853975306
"Joe Ross","Jesse Chavez",1.05463362608214
"Mike Pelfrey","Jesse Chavez",1.20770137491359
"Bartolo Colon","Corey Kluber",1.57398979755561
"Bronson Arroyo","Corey Kluber",2.05571823434249
"R. A. Dickey","Corey Kluber",2.163702492015
"John Lackey","Corey Kluber",0.892330630799795
"Adam Wainwright","Corey Kluber",1.35729393461786
"Zack Greinke","Corey Kluber",1.08577310585965
"Ervin Santana","Corey Kluber",1.02891702773833
"Matt Cain","Corey Kluber",1.18428741481976
"Felix Hernandez","Corey Kluber",1.1106668097295
"Yusmeiro Petit","Corey Kluber",1.26044862017612
"Justin Verlander","Corey Kluber",1.16699362068767
"Ubaldo Jimenez","Corey Kluber",1.14856629510376
"Jason Hammel","Corey Kluber",0.89031001207762
"Anibal Sanchez","Corey Kluber",1.07508002045108
"Brandon McCarthy","Corey Kluber",0.865096745755078
"Ricky Nolasco","Corey Kluber",1.21818084294829
"Jesse Chavez","Corey Kluber",0.985267449302413
"Corey Kluber","Corey Kluber",0
"James Shields","Corey Kluber",1.0515408814362
"Carlos Torres","Corey Kluber",1.25251059041347
"Edinson Volquez","Corey Kluber",1.42900915746163
"Charlie Morton","Corey Kluber",1.3002384187718
"Yovani Gallardo","Corey Kluber",0.998549905836321
"Ian Kennedy","Corey Kluber",1.31424849390065
"Max Scherzer","Corey Kluber",0.966968049717358
"Miguel Gonzalez","Corey Kluber",0.996932359812061
"Johnny Cueto","Corey Kluber",1.10650489666784
"Lance Lynn","Corey Kluber",1.05243166368906
"Josh Tomlin","Corey Kluber",1.2808990405129
"Marco Estrada","Corey Kluber",2.1306932961008
"Ivan Nova","Corey Kluber",1.27146886908846
"Jhoulys Chacin","Corey Kluber",0.97802848564387
"Carlos Carrasco","Corey Kluber",0.990274219946669
"Jeremy Hellickson","Corey Kluber",1.64342556510944
"Andrew Cashner","Corey Kluber",1.20036485245707
"Craig Stammen","Corey Kluber",1.11222102649685
"Matt Garza","Corey Kluber",1.10578694342548
"J. C. Ramirez","Corey Kluber",0.93011216152893
"Michael Pineda","Corey Kluber",0.966610406648325
"Chris Tillman","Corey Kluber",1.08773770835814
"Chris Archer","Corey Kluber",0.983637978018688
"Kyle Gibson","Corey Kluber",1.05036446540174
"Alex Cobb","Corey Kluber",1.48761144129516
"Jeff Samardzija","Corey Kluber",0.904549999585667
"Chase Anderson","Corey Kluber",1.32663495813013
"Brad Peacock","Corey Kluber",0.946119207763615
"Wily Peralta","Corey Kluber",1.13180897150874
"Yu Darvish","Corey Kluber",0.96077496247945
"Danny Salazar","Corey Kluber",1.53476262442561
"Matt Harvey","Corey Kluber",1.11534526289217
"Jimmy Nelson","Corey Kluber",0.772954162423189
"Rick Porcello","Corey Kluber",1.1095847215674
"Jordan Zimmermann","Corey Kluber",0.810199681693791
"Julio Teheran","Corey Kluber",0.99842294648657
"Matt Shoemaker","Corey Kluber",1.33181930853749
"Tim Adleman","Corey Kluber",1.48456794971037
"Erasmo Ramirez","Corey Kluber",1.20095065759912
"Tyler Chatwood","Corey Kluber",1.08532224110342
"Gerrit Cole","Corey Kluber",1.17952973762337
"Sonny Gray","Corey Kluber",0.916779196088448
"Kyle Hendricks","Corey Kluber",1.86385694201277
"Tom Koehler","Corey Kluber",1.07749235604358
"Alex Meyer","Corey Kluber",1.17094413368804
"Jake Odorizzi","Corey Kluber",1.31474106140626
"Tanner Roark","Corey Kluber",1.15326013964406
"Stephen Strasburg","Corey Kluber",1.18675985207068
"Trevor Bauer","Corey Kluber",1.25074876792309
"Michael Lorenzen","Corey Kluber",1.06127786505643
"Masahiro Tanaka","Corey Kluber",0.916525700504999
"Zach Wheeler","Corey Kluber",1.13152248276905
"Jose Urena","Corey Kluber",1.23219723888996
"Mike Fiers","Corey Kluber",1.56186462487933
"Mychal Givens","Corey Kluber",1.17150162843906
"Ryan Tepera","Corey Kluber",0.886452112957898
"Dan Straily","Corey Kluber",1.16758739104382
"Marcus Stroman","Corey Kluber",0.944308230395016
"Parker Bridwell","Corey Kluber",0.816455449796061
"Mike Foltynewicz","Corey Kluber",1.03027708023254
"Kevin Gausman","Corey Kluber",1.55992772004193
"Jon Gray","Corey Kluber",1.08239956081417
"Jameson Taillon","Corey Kluber",1.18565809013557
"Vince Velasquez","Corey Kluber",1.2865737888713
"Taijuan Walker","Corey Kluber",1.1602810380598
"Trevor Williams","Corey Kluber",1.01982874535404
"Carlos Martinez","Corey Kluber",1.0204579988762
"Jacob deGrom","Corey Kluber",0.961064523169761
"Jerad Eickhoff","Corey Kluber",1.31518490518661
"Nick Pivetta","Corey Kluber",1.26194057490779
"Dylan Bundy","Corey Kluber",1.25368884508416
"Mike Clevinger","Corey Kluber",1.0721190126382
"Jharel Cotton","Corey Kluber",1.4155769954811
"Michael Fulmer","Corey Kluber",1.25922856739037
"Daniel Gossett","Corey Kluber",1.0232183677748
"Joe Musgrove","Corey Kluber",0.922365300303579
"Aaron Nola","Corey Kluber",1.28141831450342
"Luis Perdomo","Corey Kluber",1.22826393206399
"Rafael Montero","Corey Kluber",0.894278838362889
"Jacob Faria","Corey Kluber",1.31617303874435
"Robert Gsellman","Corey Kluber",1.23029120316698
"Nick Martinez","Corey Kluber",1.17253800339444
"Joe Biagini","Corey Kluber",1.3508792257996
"Seth Lugo","Corey Kluber",1.10693887408957
"Corey Knebel","Corey Kluber",1.83450101758917
"Michael Wacha","Corey Kluber",1.39545415396914
"German Marquez","Corey Kluber",1.13887832431119
"Lance McCullers","Corey Kluber",1.20966615349596
"Jose Berrios","Corey Kluber",0.875886572390006
"Luis Castillo","Corey Kluber",1.57075124559082
"Antonio Senzatela","Corey Kluber",1.11802420342529
"Luis Severino","Corey Kluber",1.20038968553338
"Kenta Maeda","Corey Kluber",1.10440070635826
"Chad Kuhl","Corey Kluber",1.22636017954133
"Zack Godley","Corey Kluber",0.998794580217989
"Austin Pruitt","Corey Kluber",0.888824166010618
"Jeff Hoffman","Corey Kluber",1.34613986509348
"Dinelson Lamet","Corey Kluber",0.8766815718296
"Jesse Hahn","Corey Kluber",1.32163548245448
"Zach Davies","Corey Kluber",1.50860100753409
"Scott Feldman","Corey Kluber",0.993911501479006
"Mike Leake","Corey Kluber",1.07149137202365
"Trevor Cahill","Corey Kluber",1.33459063612539
"Kendall Graveman","Corey Kluber",1.34511417464946
"Jake Arrieta","Corey Kluber",1.01415180043751
"Joe Ross","Corey Kluber",0.827553145840644
"Mike Pelfrey","Corey Kluber",1.44496902774427
"Bartolo Colon","James Shields",1.59416765286383
"Bronson Arroyo","James Shields",1.60026335788936
"R. A. Dickey","James Shields",1.83037793677121
"John Lackey","James Shields",0.83312181875633
"Adam Wainwright","James Shields",1.15167941448987
"Zack Greinke","James Shields",0.947861115815676
"Ervin Santana","James Shields",1.27257780631715
"Matt Cain","James Shields",0.919474334234491
"Felix Hernandez","James Shields",0.977339466363055
"Yusmeiro Petit","James Shields",1.02353431427403
"Justin Verlander","James Shields",1.35207917867555
"Ubaldo Jimenez","James Shields",1.23306788804962
"Jason Hammel","James Shields",0.978982945480632
"Anibal Sanchez","James Shields",1.10124018109259
"Brandon McCarthy","James Shields",1.2065556870209
"Ricky Nolasco","James Shields",0.933328594197021
"Jesse Chavez","James Shields",1.01522703315577
"Corey Kluber","James Shields",1.0515408814362
"James Shields","James Shields",0
"Carlos Torres","James Shields",1.52830726773591
"Edinson Volquez","James Shields",1.34507495011928
"Charlie Morton","James Shields",1.63478887755778
"Yovani Gallardo","James Shields",1.01462016047723
"Ian Kennedy","James Shields",1.22087268175152
"Max Scherzer","James Shields",0.967817070752402
"Miguel Gonzalez","James Shields",0.728379260654197
"Johnny Cueto","James Shields",1.13342186213331
"Lance Lynn","James Shields",1.45397337277211
"Josh Tomlin","James Shields",0.916003145847109
"Marco Estrada","James Shields",1.86942634838253
"Ivan Nova","James Shields",1.44443707833695
"Jhoulys Chacin","James Shields",1.21481574686844
"Carlos Carrasco","James Shields",1.14000327959437
"Jeremy Hellickson","James Shields",1.36989614759118
"Andrew Cashner","James Shields",1.3967395271044
"Craig Stammen","James Shields",1.30983398801202
"Matt Garza","James Shields",1.08110638205964
"J. C. Ramirez","James Shields",1.27131567312768
"Michael Pineda","James Shields",1.21276149314183
"Chris Tillman","James Shields",0.923574065367643
"Chris Archer","James Shields",1.42225460855011
"Kyle Gibson","James Shields",1.03331620400289
"Alex Cobb","James Shields",1.3345958826147
"Jeff Samardzija","James Shields",1.20789699894981
"Chase Anderson","James Shields",1.15861963951696
"Brad Peacock","James Shields",1.13451085309352
"Wily Peralta","James Shields",1.50069756027131
"Yu Darvish","James Shields",1.32005463835543
"Danny Salazar","James Shields",1.69203948386277
"Matt Harvey","James Shields",1.38539173391762
"Jimmy Nelson","James Shields",1.2890242964152
"Rick Porcello","James Shields",0.919522947946733
"Jordan Zimmermann","James Shields",0.882627593116063
"Julio Teheran","James Shields",1.0302773562082
"Matt Shoemaker","James Shields",1.42707874263099
"Tim Adleman","James Shields",1.21353048933897
"Erasmo Ramirez","James Shields",1.42187930351386
"Tyler Chatwood","James Shields",1.39319910856103
"Gerrit Cole","James Shields",1.53262072737216
"Sonny Gray","James Shields",1.24191506340416
"Kyle Hendricks","James Shields",1.54206631091713
"Tom Koehler","James Shields",0.919957806133174
"Alex Meyer","James Shields",1.58405261551529
"Jake Odorizzi","James Shields",1.30011221738066
"Tanner Roark","James Shields",1.04717916734024
"Stephen Strasburg","James Shields",1.44195430061983
"Trevor Bauer","James Shields",1.2758180929186
"Michael Lorenzen","James Shields",1.50552183036208
"Masahiro Tanaka","James Shields",1.06598796674704
"Zach Wheeler","James Shields",1.30046709262439
"Jose Urena","James Shields",1.68974876799301
"Mike Fiers","James Shields",1.1012074346541
"Mychal Givens","James Shields",1.66742132439473
"Ryan Tepera","James Shields",1.47694659407747
"Dan Straily","James Shields",1.15154244752097
"Marcus Stroman","James Shields",1.54502761770427
"Parker Bridwell","James Shields",0.880737116696831
"Mike Foltynewicz","James Shields",1.28528919720371
"Kevin Gausman","James Shields",1.72577240482424
"Jon Gray","James Shields",1.37826116235756
